Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
FABER CREST,"1,120,000","1,248.62",897,23 Apr 2020,50F FABER HEIGHTS #04-35,Resale,Strata,116,"9,655",-,Condominium,1,99 yrs from 12/06/1996,2001,Private,129200,05,12,West Region,Clementi
AVILA GARDENS,"1,500,000","1,754.53",855,23 Apr 2020,11 FLORA ROAD #03-03,Resale,Strata,163,"9,202",-,Condominium,1,Freehold,1995,Private,509732,17,50,East Region,Pasir Ris
LUXUS HILLS,"3,328,000","1,614.6","2,061",23 Apr 2020,10 LUXUS HILL VIEW,Resale,Land,150,"22,187",-,Terrace House,1,999 yrs from 01/01/1879,2020,Private,804494,28,80,North East Region,Serangoon
PARC SOMME,"570,000",355.21,"1,605",23 Apr 2020,62 SOMME ROAD #06-02,Resale,Strata,33,"17,273",-,Apartment,1,99 yrs from 06/05/2008,2012,Private,207877,08,20,Central Region,Kallang
PARC SOMME,"518,000",344.45,"1,504",24 Apr 2020,62 SOMME ROAD #03-05,Resale,Strata,32,"16,188",-,Apartment,1,99 yrs from 06/05/2008,2012,HDB,207877,08,20,Central Region,Kallang
SENNETT ESTATE,"3,900,000","2,425.13","1,608",24 Apr 2020,6 PUAY HEE AVENUE,Resale,Land,225.3,"17,310",-,Semi-Detached House,1,Freehold,2009,Private,348108,13,34,Central Region,Toa Payoh
RIVERSAILS,"1,150,000","1,065.64","1,079",24 Apr 2020,18 UPPER SERANGOON CRESCENT #13-47,Resale,Strata,99,"11,616",-,Condominium,1,99 yrs from 07/12/2011,2016,Private,534027,19,53,North East Region,Hougang
THE CENTRIS,"1,370,000","1,237.86","1,107",24 Apr 2020,79 JURONG WEST CENTRAL 3 #08-33,Resale,Strata,115,"11,913",-,Apartment,1,99 yrs from 21/06/2006,2009,Private,648339,22,64,West Region,Jurong West
KENT RIDGE HILL RESIDENCES,"1,000,000",613.55,"1,630",24 Apr 2020,68 SOUTH BUONA VISTA ROAD #01-84,New Sale,Strata,57,"17,544",-,Apartment,1,99 yrs from 10/11/2018,Uncompleted,N.A,117328,05,11,Central Region,Queenstown
ARDMORE PARK,"27,650,000","8,740.37","3,163",24 Apr 2020,15 ARDMORE PARK #29-03,Resale,Strata,812,"34,052",-,Condominium,1,Freehold,2001,Private,259959,10,25,Central Region,Newton
LAGUNA 88,"1,400,000","2,088.22",670,24 Apr 2020,46 EASTWOOD ROAD #04-07,Resale,Strata,194,"7,216",-,Condominium,1,99 yrs from 06/11/1995,2000,N.A,486356,16,48,East Region,Bedok
KOPAR AT NEWTON,"2,300,000","1,054.87","2,180",24 Apr 2020,6 MAKEWAY AVENUE #07-07,New Sale,Strata,98,"23,469",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,N.A,228606,09,22,Central Region,Novena
RAFFLESIA CONDOMINIUM,"1,050,000",914.94,"1,148",24 Apr 2020,33 BISHAN STREET 21 #18-12,Resale,Strata,85,"12,353",-,Condominium,1,99 yrs from 18/07/1997,2003,Private,579801,20,57,Central Region,Bishan
THE FLORENCE RESIDENCES,"1,031,000",721.19,"1,430",24 Apr 2020,81 HOUGANG AVENUE 2 #03-03,New Sale,Strata,67,"15,388",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,N.A,538859,19,53,North East Region,Hougang
ROSEWOOD SUITES,"1,155,000","1,517.72",761,24 Apr 2020,63 ROSEWOOD DRIVE #03-20,Resale,Strata,141,"8,191",-,Condominium,1,99 yrs from 25/02/2008,2011,Private,737874,25,73,North Region,Woodlands
WATERCOLOURS,"675,000",742.72,909,24 Apr 2020,21 PASIR RIS LINK #04-05,Resale,Strata,69,"9,783",-,Executive Condominium,1,99 yrs from 10/01/2012,2014,Private,518168,18,51,East Region,Pasir Ris
THE AMBIENCE,"2,200,000","3,670.52",599,24 Apr 2020,221G PONGGOL SEVENTEENTH AVENUE,Resale,Strata,341,"6,452",-,Detached House,1,999 yrs from 01/05/1874,2009,HDB,829753,19,82,North East Region,Punggol
LAKEHOLMZ,"1,260,000","1,506.96",836,24 Apr 2020,80 CORPORATION ROAD #10-01,Resale,Strata,140,"9,000",-,Condominium,1,99 yrs from 29/10/2001,2005,HDB,649819,22,64,West Region,Jurong West
WATERCOLOURS,"735,000",914.94,803,24 Apr 2020,27 PASIR RIS LINK #04-15,Resale,Strata,85,"8,647",-,Executive Condominium,1,99 yrs from 10/01/2012,2014,Private,518151,18,51,East Region,Pasir Ris
WATERTOWN,"1,638,000","1,119.46","1,463",24 Apr 2020,65 PUNGGOL CENTRAL #04-09,Resale,Strata,104,"15,750",-,Apartment,1,99 yrs from 18/05/2011,2017,HDB,828842,19,82,North East Region,Punggol
ALANA,"2,238,542","2,755.58",812,24 Apr 2020,146 SUNRISE TERRACE,Resale,Strata,256,"8,744",-,Terrace House,1,103 yrs from 12/08/2013,2018,HDB,804550,28,80,North East Region,Ang Mo Kio
FOREST HILLS CONDOMINIUM,"970,000","1,367.03",710,24 Apr 2020,31 TRANSIT ROAD #01-24,Resale,Strata,127,"7,638",-,Condominium,1,99 yrs from 10/02/2000,2003,HDB,778893,26,77,North Region,Yishun
WOLSKEL LODGE,"1,850,000","2,508.01",738,24 Apr 2020,97 WOLSKEL ROAD,Resale,Strata,233,"7,940",-,Terrace House,1,Freehold,1997,HDB,357991,13,35,North East Region,Serangoon
SELETAR HILLS ESTATE,"5,000,000","3,579.03","1,397",24 Apr 2020,65 JALAN REDOP,Resale,Land,332.5,"15,038",-,Semi-Detached House,1,999 yrs from 01/01/1879,-,Private,808611,28,80,North East Region,Serangoon
KOPAR AT NEWTON,"1,447,000",613.55,"2,358",24 Apr 2020,8 MAKEWAY AVENUE #08-09,New Sale,Strata,57,"25,386",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,HDB,228607,09,22,Central Region,Novena
CLEMENTI PARK,"8,900,000","6,764.1","1,316",24 Apr 2020,33 SUNSET VIEW,Resale,Land,628.4,"14,163",-,Detached House,1,Freehold,-,Private,597195,21,59,West Region,Clementi
DUNMAN GARDEN,"3,210,000","2,237.84","1,434",24 Apr 2020,6B SWANAGE ROAD,Resale,Land,207.9,"15,440",-,Terrace House,1,Freehold,1970,Private,437191,15,43,Central Region,Marine Parade
THE SPECTRUM,"915,000",796.54,"1,149",24 Apr 2020,501 PASIR PANJANG ROAD #04-02,Resale,Strata,74,"12,365",-,Condominium,1,Freehold,2005,Private,117506,05,11,Central Region,Queenstown
THE PRINCETON,"1,220,088",861.12,"1,417",24 Apr 2020,2 EWE BOON ROAD #17-01,Resale,Strata,80,"15,251",-,Apartment,1,Freehold,1999,HDB,259313,10,25,Central Region,Tanglin
MODA,"1,655,000",979.52,"1,690",24 Apr 2020,42 EAST COAST ROAD #15-03,Resale,Strata,91,"18,187",-,Apartment,1,Freehold,2014,Private,428762,15,42,Central Region,Marine Parade
THE FLORENCE RESIDENCES,"994,000",667.37,"1,489",25 Apr 2020,83 HOUGANG AVENUE 2 #04-14,New Sale,Strata,62,"16,032",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,HDB,538860,19,53,North East Region,Hougang
THE FLORENCE RESIDENCES,"986,000",667.37,"1,477",25 Apr 2020,83 HOUGANG AVENUE 2 #02-14,New Sale,Strata,62,"15,903",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,N.A,538860,19,53,North East Region,Hougang
TREASURE AT TAMPINES,"711,000",462.85,"1,536",25 Apr 2020,27 TAMPINES LANE #12-91,New Sale,Strata,43,"16,535",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528472,18,52,East Region,Tampines
KANDIS RESIDENCE,"934,000",731.95,"1,276",25 Apr 2020,6 KANDIS LINK #04-10,New Sale,Strata,68,"13,735",-,Condominium,1,99 yrs from 11/07/2016,Uncompleted,HDB,756969,27,75,North Region,Sembawang
KENT RIDGE HILL RESIDENCES,"1,318,000",775.01,"1,701",26 Apr 2020,50A SOUTH BUONA VISTA ROAD #02-13,New Sale,Strata,72,"18,306",-,Apartment,1,99 yrs from 10/11/2018,Uncompleted,N.A,118179,05,11,Central Region,Queenstown
KENT RIDGE HILL RESIDENCES,"842,000",473.62,"1,778",26 Apr 2020,66A SOUTH BUONA VISTA ROAD #01-81,New Sale,Strata,44,"19,136",-,Apartment,1,99 yrs from 10/11/2018,Uncompleted,HDB,117327,05,11,Central Region,Queenstown
THE FLORENCE RESIDENCES,"724,000",484.38,"1,495",26 Apr 2020,91 HOUGANG AVENUE 2 #05-44,New Sale,Strata,45,"16,089",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,Private,538864,19,53,North East Region,Hougang
PARC CLEMATIS,"1,382,000",861.12,"1,605",26 Apr 2020,8C JALAN LEMPENG #19-34,New Sale,Strata,80,"17,275",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,Private,128825,05,12,West Region,Clementi
RIVERFRONT RESIDENCES,"702,000",581.26,"1,208",26 Apr 2020,45 HOUGANG AVENUE 7 #17-24,New Sale,Strata,54,"13,000",-,Apartment,1,99 yrs from 31/05/2018,Uncompleted,HDB,533815,19,53,North East Region,Hougang
N.A.,"2,800,000","1,918.14","1,460",27 Apr 2020,48 SOO CHOW VIEW,Resale,Land,178.2,"15,713",-,Terrace House,1,Freehold,1974,Private,575440,20,57,Central Region,Bishan
# 1 LOFT,"985,000",936.47,"1,052",27 Apr 2020,1 LORONG 24 GEYLANG #06-25,Resale,Strata,87,"11,322",-,Apartment,1,Freehold,2016,HDB,398614,14,39,Central Region,Geylang
JADESCAPE,"1,847,100","1,054.87","1,751",27 Apr 2020,4 SHUNFU ROAD #18-11,New Sale,Strata,98,"18,848",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,N.A,575743,20,57,Central Region,Bishan
SKY VUE,"1,200,000",678.13,"1,770",27 Apr 2020,1 BISHAN STREET 15 #30-09,Resale,Strata,63,"19,048",-,Condominium,1,99 yrs from 04/03/2013,2016,HDB,573910,20,57,Central Region,Bishan
BUONA VISTA GARDENS,"1,500,000","1,280.92","1,171",27 Apr 2020,2 ZEHNDER ROAD #03-08,Resale,Strata,119,"12,605",-,Condominium,1,Freehold,1989,Private,117687,05,11,Central Region,Queenstown
PALM ISLES,"745,888",807.3,924,27 Apr 2020,42 FLORA DRIVE #03-68,Resale,Strata,75,"9,945",-,Condominium,1,99 yrs from 14/09/2011,2015,HDB,506867,17,50,East Region,Pasir Ris
THE FLORENCE RESIDENCES,"720,000",484.38,"1,486",27 Apr 2020,97 HOUGANG AVENUE 2 #05-81,New Sale,Strata,45,"16,000",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,HDB,533753,19,53,North East Region,Hougang
LUXUS HILLS,"3,168,000","1,614.6","1,962",27 Apr 2020,25 LUXUS HILL DRIVE,Resale,Land,150,"21,120",-,Terrace House,1,999 yrs from 01/01/1879,2018,Private,804732,28,80,North East Region,Serangoon
WATERFRONT GOLD,"1,200,000",893.41,"1,343",27 Apr 2020,758 BEDOK RESERVOIR ROAD #04-23,Resale,Strata,83,"14,458",-,Condominium,1,99 yrs from 26/11/2009,2014,Private,479260,16,47,East Region,Bedok
N.A.,"6,308,000","5,429.36","1,162",27 Apr 2020,14 BOSCOMBE ROAD,Resale,Land,504.4,"12,506",-,Semi-Detached House,1,Freehold,1977,Private,439754,15,43,Central Region,Marine Parade
THE SIENA,"1,280,000",785.77,"1,629",27 Apr 2020,33 TAN KIM CHENG ROAD #03-06,Resale,Strata,73,"17,534",-,Apartment,1,99 yrs from 28/02/2013,2016,Private,266636,10,26,Central Region,Bukit Timah
THE JOVELL,"1,501,000","1,270.15","1,182",27 Apr 2020,19 FLORA DRIVE #02-30,New Sale,Strata,118,"12,720",-,Condominium,1,99 yrs from 08/03/2018,Uncompleted,Private,506760,17,50,East Region,Pasir Ris
RIVERTREES RESIDENCES,"862,000",731.95,"1,178",27 Apr 2020,25 FERNVALE CLOSE #12-13,Resale,Strata,68,"12,676",-,Apartment,1,99 yrs from 28/08/2013,2017,HDB,797462,28,79,North East Region,Sengkang
LUXUS HILLS,"3,168,000","1,614.6","1,962",27 Apr 2020,27 LUXUS HILL DRIVE,Resale,Land,150,"21,120",-,Terrace House,1,999 yrs from 01/01/1879,2018,Private,804733,28,80,North East Region,Serangoon
PARC CLEMATIS,"1,036,000",688.9,"1,504",27 Apr 2020,8B JALAN LEMPENG #02-32,New Sale,Strata,64,"16,188",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,Private,128824,05,12,West Region,Clementi
EVELYN MANSIONS,"1,538,000",904.18,"1,701",28 Apr 2020,20 EVELYN ROAD #10-02,Resale,Strata,84,"18,310",-,Apartment,1,Freehold,1997,HDB,309309,11,30,Central Region,Novena
PARC ESTA,"1,357,000",861.12,"1,576",28 Apr 2020,910 SIMS AVENUE #18-48,New Sale,Strata,80,"16,963",-,Apartment,1,99 yrs from 12/07/2018,Uncompleted,Private,408971,14,40,Central Region,Geylang
ECOPOLITAN,"1,168,000","1,194.8",978,28 Apr 2020,132 PUNGGOL WALK #03-18,Resale,Strata,111,"10,523",-,Executive Condominium,1,99 yrs from 04/12/2012,2016,HDB,828777,19,82,North East Region,Punggol
3 ORCHARD BY-THE-PARK,"3,517,800","1,065.64","3,301",28 Apr 2020,3 ORCHARD BOULEVARD #02-03,Resale,Strata,99,"35,533",-,Condominium,1,Freehold,2017,Private,248653,10,24,Central Region,Orchard
MELVILLE PARK,"786,000","1,302.44",603,28 Apr 2020,20 SIMEI STREET 1 #10-13,Resale,Strata,121,"6,496",-,Condominium,1,99 yrs from 01/09/1992,1996,Private,529944,18,52,East Region,Tampines
GRANDEUR PARK RESIDENCES,"2,217,000","1,453.14","1,526",28 Apr 2020,5 BEDOK SOUTH AVENUE 3 #09-26,New Sale,Strata,135,"16,422",-,Condominium,1,99 yrs from 25/05/2016,Uncompleted,N.A,465463,16,46,East Region,Bedok
THE TAPESTRY,"1,420,740","1,130.22","1,257",28 Apr 2020,53 TAMPINES STREET 86 #02-16,New Sale,Strata,105,"13,531",-,Condominium,1,99 yrs from 31/07/2017,Uncompleted,N.A,528540,18,52,East Region,Tampines
KOPAR AT NEWTON,"1,573,000",688.9,"2,283",28 Apr 2020,6 MAKEWAY AVENUE #11-03,New Sale,Strata,64,"24,578",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,Private,228606,09,22,Central Region,Novena
THREE 11,"1,530,000","1,087.16","1,407",28 Apr 2020,311 UPPER THOMSON ROAD #05-14,Resale,Strata,101,"15,149",-,Apartment,1,Freehold,2015,Private,574409,20,57,Central Region,Bishan
CARIBBEAN AT KEPPEL BAY,"1,580,000","1,270.15","1,244",28 Apr 2020,34 KEPPEL BAY DRIVE #01-76,Resale,Strata,118,"13,390",-,Condominium,1,99 yrs from 16/08/1999,2004,Private,098652,04,09,Central Region,Bukit Merah
TOH ESTATE,"3,750,000","5,012.79",748,28 Apr 2020,37 TOH CRESCENT,Resale,Land,465.7,"8,052",-,Semi-Detached House,1,Freehold,1992,Private,507946,17,50,East Region,Pasir Ris
PARC CLEMATIS,"1,140,000",721.19,"1,581",28 Apr 2020,8A JALAN LEMPENG #14-23,New Sale,Strata,67,"17,015",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,N.A,128823,05,12,West Region,Clementi
PARC CLEMATIS,"1,420,000",882.65,"1,609",28 Apr 2020,8B JALAN LEMPENG #08-30,New Sale,Strata,82,"17,317",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,Private,128824,05,12,West Region,Clementi
ATRIUM RESIDENCES,"1,150,000","1,851.41",621,28 Apr 2020,5 LORONG 28 GEYLANG #04-08,Resale,Strata,172,"6,686",-,Apartment,1,Freehold,2008,HDB,398410,14,39,Central Region,Geylang
PARC CLEMATIS,"1,047,000",688.9,"1,520",28 Apr 2020,8B JALAN LEMPENG #05-31,New Sale,Strata,64,"16,359",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,N.A,128824,05,12,West Region,Clementi
AVENUE SOUTH RESIDENCE,"1,477,000",731.95,"2,018",28 Apr 2020,13 SILAT AVENUE #24-46,New Sale,Strata,68,"21,721",-,Apartment,1,99 yrs from 14/08/2018,Uncompleted,HDB,168878,03,16,Central Region,Bukit Merah
PUBLIC MANSION,"1,900,000","2,529.54",751,28 Apr 2020,432 BALESTIER ROAD #07-436,Resale,Strata,235,"8,085",-,Apartment,1,Freehold,1974,Private,329813,12,32,Central Region,Novena
CHILTERN PARK,"1,530,000","1,571.54",974,28 Apr 2020,135 SERANGOON AVENUE 3 #06-11,Resale,Strata,146,"10,479",-,Condominium,1,99 yrs from 01/03/1991,1995,HDB,556114,19,55,North East Region,Serangoon
N.A.,"5,600,000","4,843.8","1,156",28 Apr 2020,19 RICHARDS AVENUE,Resale,Land,450,"12,444",-,Terrace House,1,Freehold,-,Private,546427,19,54,North East Region,Hougang
BISHAN LOFT,"1,750,000","1,463.9","1,195",29 Apr 2020,31 BISHAN STREET 11 #25-03,Resale,Strata,136,"12,868",-,Executive Condominium,1,99 yrs from 13/12/2000,2003,Private,579819,20,57,Central Region,Bishan
SERANGOON GARDEN ESTATE,"6,450,000","4,868.56","1,325",29 Apr 2020,15 BURGHLEY DRIVE,Resale,Land,452.3,"14,260",-,Detached House,1,999 yrs from 01/01/1955,-,Private,558993,19,55,North East Region,Serangoon
NORTH PARK RESIDENCES,"960,000",785.77,"1,222",29 Apr 2020,17 YISHUN CENTRAL 1 #13-25,Sub Sale,Strata,73,"13,151",-,Apartment,1,99 yrs from 19/03/2015,2018,Private,768798,27,76,North Region,Yishun
WATERTOWN,"750,000",559.73,"1,340",29 Apr 2020,69 PUNGGOL CENTRAL #12-17,Resale,Strata,52,"14,423",-,Apartment,1,99 yrs from 18/05/2011,2017,HDB,828754,19,82,North East Region,Punggol
HIGH PARK RESIDENCES,"735,000",592.02,"1,242",29 Apr 2020,23 FERNVALE ROAD #04-09,Resale,Strata,55,"13,364",-,Apartment,1,99 yrs from 05/11/2014,2019,Private,797638,28,79,North East Region,Sengkang
LUXUS HILLS,"3,630,000","2,152.8","1,686",29 Apr 2020,71 LUXUS HILL DRIVE,Resale,Land,200,"18,150",-,Terrace House,1,999 yrs from 01/01/1879,2018,HDB,804755,28,80,North East Region,Serangoon
THE TAPESTRY,"2,259,100","1,765.3","1,280",29 Apr 2020,55 TAMPINES STREET 86 #11-23,New Sale,Strata,164,"13,775",-,Condominium,1,99 yrs from 31/07/2017,Uncompleted,Private,528541,18,52,East Region,Tampines
VICTORY HEIGHTS,"998,888","1,119.46",892,29 Apr 2020,13 KIM KEAT ROAD #10-02,Resale,Strata,104,"9,605",-,Apartment,1,Freehold,1997,HDB,328842,12,32,Central Region,Novena
THE TAPESTRY,"683,060",441.32,"1,548",29 Apr 2020,61 TAMPINES STREET 86 #12-44,New Sale,Strata,41,"16,660",-,Condominium,1,99 yrs from 31/07/2017,Uncompleted,HDB,528510,18,52,East Region,Tampines
TREASURE AT TAMPINES,"911,000",678.13,"1,343",29 Apr 2020,11 TAMPINES LANE #06-42,New Sale,Strata,63,"14,460",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,Private,528480,18,52,East Region,Tampines
PARC CANBERRA,"1,082,000","1,076.4","1,005",29 Apr 2020,11 CANBERRA WALK #11-21,New Sale,Strata,100,"10,820",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756946,27,75,North Region,Sembawang
JUI RESIDENCES,"1,450,000",893.41,"1,623",29 Apr 2020,1177 SERANGOON ROAD #12-02,New Sale,Strata,83,"17,470",-,Apartment,1,Freehold,Uncompleted,HDB,328231,12,32,Central Region,Kallang
HIGH PARK RESIDENCES,"820,000",667.37,"1,229",29 Apr 2020,29 FERNVALE ROAD #20-36,Resale,Strata,62,"13,226",-,Apartment,1,99 yrs from 05/11/2014,2019,Private,797416,28,79,North East Region,Sengkang
STRATFORD COURT,"1,350,000","1,872.94",721,29 Apr 2020,41A BEDOK RIA CRESCENT #04-26,Resale,Strata,174,"7,759",-,Condominium,1,99 yrs from 23/06/1995,1998,HDB,489929,16,48,East Region,Bedok
KOPAR AT NEWTON,"1,548,000",688.9,"2,247",30 Apr 2020,8 MAKEWAY AVENUE #07-17,New Sale,Strata,64,"24,188",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,Private,228607,09,22,Central Region,Novena
HILLTOPS,"8,414,000","2,873.99","2,928",30 Apr 2020,99 CAIRNHILL CIRCLE #08-02,Resale,Strata,267,"31,513",-,Condominium,1,Freehold,2011,Private,229808,09,22,Central Region,Newton
COASTLINE RESIDENCES,"1,688,000",742.72,"2,273",30 Apr 2020,7 AMBER ROAD #05-03,New Sale,Strata,69,"24,464",-,Apartment,1,Freehold,Uncompleted,Private,439953,15,43,Central Region,Marine Parade
SUNNY PALMS,"1,128,000","1,044.11","1,080",30 Apr 2020,65 LORONG G TELOK KURAU #02-04,Resale,Strata,97,"11,629",-,Condominium,1,Freehold,2004,HDB,426323,15,42,East Region,Bedok
N.A.,"2,675,000","2,763.12",968,30 Apr 2020,4 JALAN PELATOK,Resale,Land,256.7,"10,421",-,Terrace House,1,Freehold,1988,Private,488390,16,48,East Region,Tampines
SERANGOON GARDEN ESTATE,"4,600,000","4,186.12","1,099",30 Apr 2020,131 SERANGOON GARDEN WAY,Resale,Land,388.9,"11,828",-,Semi-Detached House,1,999 yrs from 01/01/1953,-,Private,556033,19,55,North East Region,Serangoon
HILLSGROVE,"2,450,000","4,542.41",539,30 Apr 2020,5H HILLSIDE DRIVE,Resale,Strata,422,"5,806",-,Semi-Detached House,1,999 yrs from 02/12/1878,2013,Private,544770,19,54,North East Region,Hougang
LUXUS HILLS,"3,168,000","1,614.6","1,962",30 Apr 2020,23 LUXUS HILL DRIVE,Resale,Land,150,"21,120",-,Terrace House,1,999 yrs from 01/01/1879,2018,Private,804731,28,80,North East Region,Serangoon
VAN HOLLAND,"3,218,000","1,054.87","3,051",30 Apr 2020,188 HOLLAND ROAD #03-11,New Sale,Strata,98,"32,837",-,Condominium,1,Freehold,Uncompleted,Private,278584,10,27,Central Region,Bukit Timah
LUXUS HILLS,"3,738,000","2,206.62","1,694",30 Apr 2020,24 LUXUS HILL DRIVE,Resale,Land,205,"18,234",-,Terrace House,1,999 yrs from 01/01/1879,2018,Private,804769,28,80,North East Region,Serangoon
N.A.,"2,070,000","1,500.5","1,380",30 Apr 2020,77 MACPHERSON ROAD,Resale,Land,139.4,"14,849",-,Terrace House,1,Freehold,1963,Private,348482,13,34,Central Region,Toa Payoh
LUXUS HILLS,"3,188,000","1,614.6","1,974",30 Apr 2020,19 LUXUS HILL DRIVE,Resale,Land,150,"21,253",-,Terrace House,1,999 yrs from 01/01/1879,2018,Private,804729,28,80,North East Region,Serangoon
KOPAR AT NEWTON,"1,552,000",688.9,"2,253",30 Apr 2020,6 MAKEWAY AVENUE #09-08,New Sale,Strata,64,"24,250",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,N.A,228606,09,22,Central Region,Novena
RIVERFRONT RESIDENCES,"695,000",581.26,"1,196",30 Apr 2020,41 HOUGANG AVENUE 7 #17-14,New Sale,Strata,54,"12,870",-,Apartment,1,99 yrs from 31/05/2018,Uncompleted,HDB,533813,19,53,North East Region,Hougang
SEASIDE RESIDENCES,"985,800",505.91,"1,949",30 Apr 2020,18 SIGLAP LINK #21-33,New Sale,Strata,47,"20,974",-,Apartment,1,99 yrs from 18/04/2016,Uncompleted,HDB,448873,15,44,East Region,Bedok
PALM GARDENS,"990,000","1,345.5",736,30 Apr 2020,2D HONG SAN WALK #11-10,Resale,Strata,125,"7,920",-,Condominium,1,99 yrs from 12/08/1996,2000,HDB,689050,23,68,West Region,Choa Chu Kang
CASA CAMBIO,"785,000",581.26,"1,351",30 Apr 2020,11 LIM TUA TOW ROAD #01-37,Resale,Strata,54,"14,537",-,Condominium,1,Freehold,2014,HDB,547803,19,54,North East Region,Serangoon
TREASURE AT TAMPINES,"892,000",678.13,"1,315",30 Apr 2020,39 TAMPINES LANE #02-129,New Sale,Strata,63,"14,159",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528466,18,52,East Region,Tampines
THE TAPESTRY,"725,420",473.62,"1,532",30 Apr 2020,61 TAMPINES STREET 86 #12-49,New Sale,Strata,44,"16,487",-,Condominium,1,99 yrs from 31/07/2017,Uncompleted,HDB,528510,18,52,East Region,Tampines
THE SANTORINI,"615,000",527.44,"1,166",30 Apr 2020,21 TAMPINES STREET 86 #05-04,Resale,Strata,49,"12,551",-,Condominium,1,99 yrs from 16/10/2013,2017,Private,528592,18,52,East Region,Tampines
MIDTOWN BAY,"1,403,700",452.09,"3,025",30 Apr 2020,122 BEACH ROAD #16-04,New Sale,Strata,42,"32,564","1,367,700",Apartment,1,99 yrs from 02/01/2018,Uncompleted,HDB,189770,07,18,Central Region,Downtown Core
